x,pdf_1,cdf_1,quantile_1,pdf_2,cdf_2,quantile_2,pdf_5,cdf_5,quantile_5,pdf_10,cdf_10,quantile_10,pdf_100,cdf_100,quantile_100
-13.59999999999999787,1.71171158412449e-03,0.02336309445393659,NaN,3.91180277937009e-04,0.002681559610898449,NaN,6.92241110948277e-06,1.92639437417451e-05,NaN,3.12874558302657e-08,4.46517131570791e-08,NaN, 4.29771181867922e-24,8.95796494599152e-25,NaN
-13.58999999999999986,1.71421801496052e-03,0.02338022409735598,NaN,3.92035184882960e-04,0.002685475686144468,NaN,6.95222166951888e-06,1.93333167815797e-05,NaN,3.15285393464040e-08,4.49657914582461e-08,NaN, 4.50997352808023e-24,9.39826355560857e-25,NaN
-13.57999999999999829,1.71672994505228e-03,0.02339737883256665,NaN,3.92892578023727e-04,0.002689400322883421,NaN,6.98218152620149e-06,1.94029886727903e-05,NaN,3.17716415867914e-08,4.52822906730685e-08,NaN, 4.73276867881068e-24,9.86031073851167e-25,NaN
-13.57000000000000028,1.71924739046979e-03,0.02341455871464144,NaN,3.93752466378865e-04,0.002693333546022319,NaN,7.01229153129410e-06,1.94729609125978e-05,NaN,3.20167807921136e-08,4.56012310798454e-08,NaN, 4.96662237913151e-24,1.03451858804855e-24,NaN
-13.55999999999999872,1.72177036734174e-03,0.02343176379881421,NaN,3.94614859007115e-04,0.002697275380558571,NaN,7.04255254200920e-06,1.95432350067677e-05,NaN,3.22639753798426e-08,4.59226331401657e-08,NaN, 5.21208602917810e-24,1.08540221819888e-24,NaN
-13.55000000000000071,1.72429889185569e-03,0.02344899414048041,NaN,3.95479765006601e-04,0.002701225851580361,NaN,7.07296542104671e-06,1.96138124696651e-05,NaN,3.25132439460634e-08,4.62465175006839e-08,NaN, 5.46973864286593e-24,1.13880093528935e-24,NaN
-13.53999999999999915,1.72683298025835e-03,0.02346624979519762,NaN,3.96347193515032e-04,0.002705184984267061,NaN,7.10353103663305e-06,1.96846948243098e-05,NaN,3.27646052673237e-08,4.65729049949168e-08,NaN, 5.74018823652483e-24,1.19483964427251e-24,NaN
-13.53000000000000114,1.72937264885584e-03,0.02348353081868622,NaN,3.97217153709898e-04,0.002709152803889612,NaN,7.13425026256015e-06,1.97558836024316e-05,NaN,3.30180783025014e-08,4.69018166450561e-08,NaN, 6.02407328763802e-24,1.25364948132421e-24,NaN
-13.51999999999999957,1.73191791401396e-03,0.02350083726682993,NaN,3.98089654808675e-04,0.002713129335810934,NaN,7.16512397822516e-06,1.98273803445262e-05,NaN,3.32736821946947e-08,4.72332736638028e-08,NaN, 6.32206426724304e-24,1.31536812605428e-24,NaN
-13.50999999999999801,1.73446879215841e-03,0.02351816919567645,NaN,3.98964706069028e-04,0.002717114605486320,NaN,7.19615306867007e-06,1.98991865999114e-05,NaN,3.35314362731310e-08,4.75672974562167e-08,NaN, 6.63486524972377e-24,1.38014012942485e-24,NaN
-13.50000000000000000,1.73702529977512e-03,0.02353552666143800,NaN,3.99842316789013e-04,0.002721108638463842,NaN,7.22733842462195e-06,1.99713039267840e-05,NaN,3.37913600550989e-08,4.79039096215894e-08,NaN, 6.96321560392108e-24,1.44811725816998e-24,NaN
-13.48999999999999844,1.73958745341046e-03,0.02355290972049201,NaN,4.00722496307284e-04,0.002725111460384757,NaN,7.25868094253343e-06,2.00437338922764e-05,NaN,3.40534732479001e-08,4.82431319553336e-08,NaN, 7.30789176968102e-24,1.51945885655002e-24,NaN
-13.48000000000000043,1.74215526967152e-03,0.02357031842938162,NaN,4.01605254003295e-04,0.002729123096983909,NaN,7.29018152462328e-06,2.01164780725146e-05,NaN,3.43177957508231e-08,4.85849864508929e-08,NaN, 7.66970912417508e-24,1.59433222631649e-24,NaN
-13.46999999999999886,1.74472876522639e-03,0.02358775284481641,NaN,4.02490599297516e-04,0.002733143574090146,NaN,7.32184107891766e-06,2.01895380526756e-05,NaN,3.45843476571389e-08,4.89294953016729e-08,NaN, 8.04952394254695e-24,1.67291302580809e-24,NaN
-13.46000000000000085,1.74730795680441e-03,0.02360521302367289,NaN,4.03378541651632e-04,0.002737172917626721,NaN,7.35366051929144e-06,2.02629154270459e-05,NaN,3.48531492561186e-08,4.92766809029892e-08,NaN, 8.44823545766573e-24,1.75538568914451e-24,NaN
-13.44999999999999929,1.74989286119647e-03,0.02362269902299521,NaN,4.04269090568762e-04,0.002741211153611717,NaN,7.38564076550987e-06,2.03366117990802e-05,NaN,3.51242210350734e-08,4.96265658540394e-08,NaN, 8.86678802402086e-24,1.84194386653430e-24,NaN
-13.43999999999999773,1.75248349525523e-03,0.02364021089999570,NaN,4.05162255593663e-04,0.002745258308158451,NaN,7.41778274327070e-06,2.04106287814606e-05,NaN,3.53975836814166e-08,4.99791729598930e-08,NaN, 9.30617339103627e-24,1.93279088676397e-24,NaN
-13.42999999999999972,1.75507987589545e-03,0.02365774871205557,NaN,4.06058046312946e-04,0.002749314407475899,NaN,7.45008738424648e-06,2.04849679961557e-05,NaN,3.56732580847496e-08,5.03345252335018e-08,NaN, 9.76743309136185e-24,2.02814024299076e-24,NaN
-13.41999999999999815,1.75768202009422e-03,0.02367531251672546,NaN,4.06956472355290e-04,0.002753379477869116,NaN,7.48255562612733e-06,2.05596310744812e-05,NaN,3.59512653389699e-08,5.06926458977346e-08,NaN, 1.02516609499767e-23,2.12821610301741e-24,NaN
-13.41000000000000014,1.76028994489126e-03,0.02369290237172611,NaN,4.07857543391654e-04,0.002757453545739647,NaN,7.51518841266392e-06,2.06346196571598e-05,NaN,3.62316267444025e-08,5.10535583874287e-08,NaN, 1.07600057202368e-23,2.23325384528677e-24,NaN
-13.39999999999999858,1.76290366738918e-03,0.02371051833494895,NaN,4.08761269135498e-04,0.002761536637585969,NaN,7.54798669371085e-06,2.07099353943822e-05,NaN,3.65143638099556e-08,5.14172863514663e-08,NaN, 1.12936738533155e-23,2.34350062189934e-24,NaN
-13.39000000000000057,1.76552320475379e-03,0.02372816046445677,NaN,4.09667659342993e-04,0.002765628780003898,NaN,7.58095142527044e-06,2.07855799458683e-05,NaN,3.67994982552994e-08,5.17838536548701e-08,NaN, 1.18539324078070e-23,2.45921595001936e-24,NaN
-13.37999999999999901,1.76814857421433e-03,0.02374582881848434,NaN,4.10576723813249e-04,0.002769729999687033,NaN,7.61408356953664e-06,2.08615549809292e-05,NaN,3.70870520130705e-08,5.21532843809232e-08,NaN, 1.24421121066185e-23,2.58067233310804e-24,NaN
-13.37000000000000099,1.77077979306380e-03,0.02376352345543901,NaN,4.11488472388526e-04,0.002773840323427175,NaN,7.64738409493955e-06,2.09378621785288e-05,NaN,3.73770472310982e-08,5.25256028333082e-08,NaN, 1.30596105486262e-23,2.70815591349237e-24,NaN
-13.35999999999999943,1.77341687865921e-03,0.02378124443390143,NaN,4.12402914954462e-04,0.002777959778114768,NaN,7.68085397619019e-06,2.10145032273468e-05,NaN,3.76695062746587e-08,5.29008335382725e-08,NaN, 1.37078955829658e-23,2.84196715785789e-24,NaN
-13.34999999999999787,1.77605984842188e-03,0.02379899181262609,NaN,4.13320061440292e-04,0.002782088390739327,NaN,7.71449419432546e-06,2.10914798258415e-05,NaN,3.79644517287514e-08,5.32790012468119e-08,NaN, 1.43885088542156e-23,2.98242157733059e-24,NaN
-13.33999999999999986,1.77870871983772e-03,0.02381676565054203,NaN,4.14239921819071e-04,0.002786226188389879,NaN,7.74830573675373e-06,2.11687936823135e-05,NaN,3.82619064004030e-08,5.36601309368810e-08,NaN, 1.51030695271636e-23,3.12985048390226e-24,NaN
-13.32999999999999829,1.78136351045751e-03,0.02383456600675351,NaN,4.15162506107905e-04,0.002790373198255403,NaN,7.78228959730066e-06,2.12464465149696e-05,NaN,3.85618933209956e-08,5.40442478156245e-08,NaN, 1.58532782002875e-23,3.28460178503883e-24,NaN
-13.32000000000000028,1.78402423789721e-03,0.02385239294054058,NaN,4.16087824368168e-04,0.002794529447625269,NaN,7.81644677625526e-06,2.13244400519869e-05,NaN,3.88644357486209e-08,5.44313773216322e-08,NaN, 1.66409210175342e-23,3.44704081840624e-24,NaN
-13.30999999999999872,1.78669091983822e-03,0.02387024651135979,NaN,4.17015886705739e-04,0.002798694963889686,NaN,7.85077828041658e-06,2.14027760315780e-05,NaN,3.91695571704621e-08,5.48215451272186e-08,NaN, 1.74678739884965e-23,3.61755122874881e-24,NaN
-13.30000000000000071,1.78936357402772e-03,0.02388812677884483,NaN,4.17946703271225e-04,0.002802869774540139,NaN,7.88528512314047e-06,2.14814562020563e-05,NaN,3.94772813051997e-08,5.52147771407250e-08,NaN, 1.83361075275712e-23,3.79653588905371e-24,NaN
-13.28999999999999915,1.79204221827889e-03,0.02390603380280720,NaN,4.18880284260196e-04,0.002807053907169850,NaN,7.91996832438700e-06,2.15604823219018e-05,NaN,3.97876321054474e-08,5.56110995088480e-08,NaN, 1.92476912232515e-23,3.98441786824946e-24,NaN
-13.28000000000000114,1.79472687047126e-03,0.02392396764323687,NaN,4.19816639913411e-04,0.002811247389474218,NaN,7.95482891076799e-06,2.16398561598271e-05,NaN,4.01006337602123e-08,5.60105386189892e-08,NaN, 2.02047988492484e-23,4.18164144779552e-24,NaN
-13.26999999999999957,1.79741754855102e-03,0.02394192836030291,NaN,4.20755780517059e-04,0.002815450249251281,NaN,7.98986791559519e-06,2.17195794948446e-05,NaN,4.04163106973847e-08,5.64131211016335e-08,NaN, 2.12097136297572e-23,4.38867318964397e-24,NaN
-13.25999999999999801,1.80011427053124e-03,0.02395991601435422,NaN,4.21697716402985e-04,0.002819662514402163,NaN,8.02508637892850e-06,2.17996541163333e-05,NaN,4.07346875862538e-08,5.68188738327490e-08,NaN, 2.22648337717977e-23,4.60600305817798e-24,NaN
-13.25000000000000000,1.80281705449227e-03,0.02397793066592014,NaN,4.22642457948934e-04,0.002823884212931536,NaN,8.06048534762491e-06,2.18800818241069e-05,NaN,4.10557893400532e-08,5.72278239362143e-08,NaN, 2.33726782782210e-23,4.83414559886488e-24,NaN
-13.23999999999999844,1.80552591858194e-03,0.02399597237571115,NaN,4.23590015578781e-04,0.002828115372948083,NaN,8.09606587538766e-06,2.19608644284819e-05,NaN,4.13796411185348e-08,5.76399987862713e-08,NaN, 2.45358930556769e-23,5.07364117650330e-24,NaN
-13.23000000000000043,1.80824088101594e-03,0.02401404120461957,NaN,4.24540399762774e-04,0.002832356022664953,NaN,8.13182902281573e-06,2.20420037503461e-05,NaN,4.17062683305699e-08,5.80554260100022e-08,NaN, 2.57572573325496e-23,5.32505727608488e-24,NaN
-13.21999999999999886,1.81096196007810e-03,0.02403213721372023,NaN,4.25493621017777e-04,0.002836606190400237,NaN,8.16777585745389e-06,2.21235016212282e-05,NaN,4.20356966367816e-08,5.84741334898349e-08,NaN, 2.70396904026602e-23,5.58898986945296e-24,NaN
-13.21000000000000085,1.81368917412067e-03,0.02405026046427107,NaN,4.26449689907504e-04,0.002840865904577419,NaN,8.20390745384301e-06,2.22053598833669e-05,NaN,4.23679519522049e-08,5.88961493660732e-08,NaN, 2.83862587113121e-23,5.86606485109404e-24,NaN
-13.19999999999999929,1.81642254156466e-03,0.02406841101771396,NaN,4.27408617042768e-04,0.002845135193725866,NaN,8.24022489357088e-06,2.22875803897820e-05,NaN,4.27030604489781e-08,5.93215020394547e-08,NaN, 2.98001833011353e-23,6.15693954657488e-24,NaN
-13.18999999999999773,1.81916208090014e-03,0.02408658893567533,NaN,4.28370413081720e-04,0.002849414086481282,NaN,8.27672926532333e-06,2.23701650043443e-05,NaN,4.30410485590633e-08,5.97502201737348e-08,NaN, 3.12848476360389e-23,6.46230429731227e-24,NaN
-13.17999999999999972,1.82190781068654e-03,0.02410479427996680,NaN,4.29335088730103e-04,0.002853702611586193,NaN,8.31342166493571e-06,2.24531156018472e-05,NaN,4.33819429769982e-08,6.01823326982993e-08,NaN, 3.28438058225619e-23,6.78288412555334e-24,NaN
-13.16999999999999815,1.82465974955297e-03,0.02412302711258598,NaN,4.30302654741492e-04,0.002858000797890422,NaN,8.35030319544511e-06,2.25364340680785e-05,NaN,4.37257706626787e-08,6.06178688108040e-08,NaN, 3.44807912488579e-23,7.11944048364003e-24,NaN
-13.16000000000000014,1.82741791619853e-03,0.02414128749571711,NaN,4.31273121917545e-04,0.002862308674351566,NaN,8.38737496714251e-06,2.26201222998926e-05,NaN,4.40725588441727e-08,6.10568579798421e-08,NaN, 3.61997256626023e-23,7.47277309183965e-24,NaN
-13.14999999999999858,1.83018232939264e-03,0.02415957549173178,NaN,4.32246501108255e-04,0.002866626270035483,NaN,8.42463809762574e-06,2.27041822052832e-05,NaN,4.44223350205654e-08,6.14993299476400e-08,NaN, 3.80047287102094e-23,7.84372186924252e-24,NaN
-13.14000000000000057,1.83295300797532e-03,0.02417789116318959,NaN,4.33222803212199e-04,0.002870953614116770,NaN,8.46209371185269e-06,2.27886157034568e-05,NaN,4.47751269648364e-08,6.19453147327823e-08,NaN, 3.99001279608621e-23,8.23316896245472e-24,NaN
-13.12999999999999901,1.83572997085756e-03,0.02419623457283894,NaN,4.34202039176794e-04,0.002875290735879257,NaN,8.49974294219491e-06,2.28734247249065e-05,NaN,4.51309627267713e-08,6.23948426329646e-08,NaN, 4.18904694400945e-23,8.64204087705964e-24,NaN
-13.12000000000000099,1.83851323702159e-03,0.02421460578361767,NaN,4.35184219998548e-04,0.002879637664716490,NaN,8.53758692849177e-06,2.29586112114863e-05,NaN,4.54898706359028e-08,6.28479442277768e-08,NaN, 4.39805286988974e-23,9.07131071706780e-24,NaN
-13.10999999999999943,1.84130282552124e-03,0.02423300485865381,NaN,4.36169356723322e-04,0.002883994430132232,NaN,8.57562681810499e-06,2.30441771164865e-05,NaN,4.58518793044878e-08,6.33046503815157e-08,NaN, 4.61753224456794e-23,9.52200053785221e-24,NaN
-13.09999999999999787,1.84409875548225e-03,0.02425143186126629,NaN,4.37157460446582e-04,0.002888361061740947,NaN,8.61386376597349e-06,2.31301244047085e-05,NaN,4.62170176305163e-08,6.37649922460261e-08,NaN, 4.84801207697876e-23,9.99518381833389e-24,NaN
-13.08999999999999986,1.84690104610257e-03,0.02426988685496565,NaN,4.38148542313662e-04,0.002892737589268305,NaN,8.65229893466891e-06,2.32164550525412e-05,NaN,4.65853148007559e-08,6.42290012635743e-08,NaN, 5.09004599867725e-23,1.04919880584861e-23,NaN
-13.07999999999999829,1.84970971665274e-03,0.02428836990345477,NaN,4.39142613520022e-04,0.002897124042551679,NaN,8.69093349445139e-06,2.33031710480380e-05,NaN,4.69568002938294e-08,6.46967091697513e-08,NaN, 5.34421561371362e-23,1.10135975085334e-23,NaN
-13.07000000000000028,1.85252478647618e-03,0.02430688107062960,NaN,4.40139685311513e-04,0.002901520451540650,NaN,8.72976862332590e-06,2.33902743909930e-05,NaN,4.73315038833278e-08,6.51681479964058e-08,NaN, 5.61113191719018e-23,1.15612560365403e-23,NaN
-13.05999999999999872,1.85534627498951e-03,0.02432542042057992,NaN,4.41139768984642e-04,0.002905926846297509,NaN,8.76880550709891e-06,2.34777670930199e-05,NaN,4.77094556409588e-08,6.56433500746115e-08,NaN, 5.89143678600751e-23,1.21362701414395e-23,NaN
-13.05000000000000071,1.85817420168293e-03,0.02434398801758999,NaN,4.42142875886832e-04,0.002910343256997767,NaN,8.80804533943565e-06,2.35656511776293e-05,NaN,4.80906859397300e-08,6.61223480376616e-08,NaN, 6.18580454548437e-23,1.27400121188918e-23,NaN
-13.03999999999999915,1.86100858612052e-03,0.02436258392613938,NaN,4.43149017416694e-04,0.002914769713930666,NaN,8.84748932191780e-06,2.36539286803082e-05,NaN,4.84752254571700e-08,6.66051748241008e-08,NaN, 6.49494361572791e-23,1.33739233877681e-23,NaN
-13.03000000000000114,1.86384944794055e-03,0.02438120821090366,NaN,4.44158205024297e-04,0.002919206247499688,NaN,8.88713866410145e-06,2.37426016485991e-05,NaN,4.88631051785838e-08,6.70918636807837e-08,NaN, 6.81959824182277e-23,1.40395179854189e-23,NaN
-13.01999999999999957,1.86669680685590e-03,0.02439986093675517,NaN,4.45170450211433e-04,0.002923652888223077,NaN,8.92699458357590e-06,2.38316721421803e-05,NaN,4.92543564003469e-08,6.75824481659718e-08,NaN, 7.16055031212560e-23,1.47383862403367e-23,NaN
-13.00999999999999801,1.86955068265431e-03,0.02441854216876372,NaN,4.46185764531893e-04,0.002928109666734356,NaN,8.96705830602255e-06,2.39211422329463e-05,NaN,4.96490107332362e-08,6.80769621524592e-08,NaN, 7.51862126916019e-23,1.54721986312349e-23,NaN
-13.00000000000000000,1.87241109519877e-03,0.02443725197219740,NaN,4.47204159591738e-04,0.002932576613782840,NaN,9.00733106527453e-06,2.40110140050892e-05,NaN,5.00471001057985e-08,6.85754398307331e-08,NaN, 7.89467411784896e-23,1.62427098420459e-23,NaN
-12.98999999999999844,1.87527806442786e-03,0.02445599041252330,NaN,4.48225647049580e-04,0.002937053760234178,NaN,9.04781410337670e-06,2.41012895551804e-05,NaN,5.04486567677578e-08,6.90779157121705e-08,NaN, 8.28961553605188e-23,1.70517630228135e-23,NaN
-12.98000000000000043,1.87815161035607e-03,0.02447475755540828,NaN,4.49250238616850e-04,0.002941541137070858,NaN,9.08850867064604e-06,2.41919709922530e-05,NaN,5.08537132934611e-08,6.95844246322642e-08,NaN, 8.70439809264156e-23,1.79012942669713e-23,NaN
-12.96999999999999886,1.88103175307418e-03,0.02449355346671971,NaN,4.50277946058084e-04,0.002946038775392755,NaN,9.12941602573286e-06,2.42830604378851e-05,NaN,5.12623025853644e-08,7.00950017538901e-08,NaN, 9.14002257861266e-23,1.87933373160355e-23,NaN
-12.96000000000000085,1.88391851274959e-03,0.02451237821252627,NaN,4.51308781191198e-04,0.002950546706417653,NaN,9.17053743568206e-06,2.43745600262830e-05,NaN,5.16744578775555e-08,7.06096825706019e-08,NaN, 9.59754045700089e-23,1.97300285032951e-23,NaN
-12.94999999999999929,1.88681190962666e-03,0.02453123185909870,NaN,4.52342755887776e-04,0.002955064961481785,NaN,9.21187417599529e-06,2.44664719043657e-05,NaN,5.20902127393216e-08,7.11285029099688e-08,NaN, 1.00780564376906e-22,2.07136119486938e-23,NaN
-12.93999999999999773,1.88971196402707e-03,0.02455011447291055,NaN,4.53379882073347e-04,0.002959593572040367,NaN,9.25342753069322e-06,2.45587982318499e-05,NaN,5.25096010787529e-08,7.16514989369427e-08,NaN, 1.05827311834909e-22,2.17464450176931e-23,NaN
