x,pdf,cdf,quantile
 -5.46000000000000085, 1.34092157183547e-07, 2.38067291627002e-08,                NaN
 -5.44999999999999574, 1.41610071301615e-07, 2.51849100544618e-08,                NaN
 -5.43999999999999773, 1.49534525167161e-07, 2.66402856099676e-08,                NaN
 -5.42999999999999972, 1.57886639458891e-07, 2.81770259760399e-08,                NaN
 -5.42000000000000171, 1.66688583772227e-07, 2.97995177105360e-08,                NaN
 -5.40999999999999659, 1.75963626091049e-07, 3.15123745170828e-08,                NaN
 -5.39999999999999858, 1.85736184455531e-07, 3.33204484854288e-08,                NaN
 -5.39000000000000057, 1.96031880916757e-07, 3.52288418598428e-08,                NaN
 -5.38000000000000256, 2.06877597871962e-07, 3.72429193588706e-08,                NaN
 -5.36999999999999744, 2.18301536877982e-07, 3.93683210707596e-08,                NaN
 -5.35999999999999943, 2.30333280043922e-07, 4.16109759498198e-08,                NaN
 -5.35000000000000142, 2.43003854108051e-07, 4.39771159400586e-08,                NaN
 -5.33999999999999631, 2.56345797307464e-07, 4.64732907534422e-08,                NaN
 -5.32999999999999829, 2.70393229153295e-07, 4.91063833312858e-08,                NaN
 -5.32000000000000028, 2.85181923228398e-07, 5.18836260184242e-08,                NaN
 -5.31000000000000227, 3.00749383128379e-07, 5.48126174809558e-08,                NaN
 -5.29999999999999716, 3.17134921671602e-07, 5.79013403996468e-08,                NaN
 -5.28999999999999915, 3.34379743507982e-07, 6.11581799723062e-08,                NaN
 -5.28000000000000114, 3.52527031261402e-07, 6.45919432598247e-08,                NaN
 -5.26999999999999602, 3.71622035344958e-07, 6.82118794118638e-08,                NaN
 -5.25999999999999801, 3.91712167593485e-07, 7.20277008096603e-08,                NaN
 -5.25000000000000000, 4.12847098863000e-07, 7.60496051648871e-08,                NaN
 -5.24000000000000199, 4.35078860751507e-07, 8.02882986149581e-08,                NaN
 -5.22999999999999687, 4.58461951601542e-07, 8.47550198568300e-08,                NaN
 -5.21999999999999886, 4.83053446949970e-07, 8.94615653629080e-08,                NaN
 -5.21000000000000085, 5.08913114596763e-07, 9.44203157244292e-08,                NaN
 -5.19999999999999574, 5.36103534469774e-07, 9.96442631693371e-08,                NaN
 -5.18999999999999773, 5.64690223469084e-07, 1.05147040303542e-07,                NaN
 -5.17999999999999972, 5.94741765480776e-07, 1.10942950126346e-07,                NaN
 -5.17000000000000171, 6.26329946755885e-07, 1.17046997372630e-07,                NaN
 -5.15999999999999659, 6.59529896857534e-07, 1.23474921236519e-07,                NaN
 -5.14999999999999858, 6.94420235385540e-07, 1.30243229533203e-07,                NaN
 -5.14000000000000057, 7.31083224695346e-07, 1.37369234357841e-07,                NaN
 -5.13000000000000256, 7.69604928834503e-07, 1.44871089302507e-07,                NaN
 -5.11999999999999744, 8.10075378928145e-07, 1.52767828294568e-07,                NaN
 -5.10999999999999943, 8.52588745251789e-07, 1.61079406122138e-07,                NaN
 -5.10000000000000142, 8.97243516238326e-07, 1.69826740714759e-07,                NaN
 -5.08999999999999631, 9.44142684673104e-07, 1.79031757249837e-07,                NaN
 -5.07999999999999829, 9.93393941339920e-07, 1.88717434158062e-07,                NaN
 -5.07000000000000028, 1.04510987638932e-06, 1.98907851103713e-07,                NaN
 -5.06000000000000227, 1.09940818870819e-06, 2.09628239018367e-07,                NaN
 -5.04999999999999716, 1.15641190357980e-06, 2.20905032269547e-07,                NaN
 -5.03999999999999915, 1.21624959893132e-06, 2.32765923048601e-07,                NaN
 -5.03000000000000114, 1.27905564047657e-06, 2.45239918065369e-07,                NaN
 -5.01999999999999602, 1.34497042606947e-06, 2.58357397639978e-07,                NaN
 -5.00999999999999801, 1.41414063959502e-06, 2.72150177285584e-07,                NaN
 -5.00000000000000000, 1.48671951473430e-06, 2.86651571879194e-07,                NaN
 -4.99000000000000199, 1.56286710894928e-06, 3.01896462520846e-07,                NaN
 -4.97999999999999687, 1.64275058804510e-06, 3.17921366185287e-07,                NaN
 -4.96999999999999886, 1.72654452167708e-06, 3.34764508273619e-07,                NaN
 -4.96000000000000085, 1.81443119018202e-06, 3.52465898176422e-07,                NaN
 -4.94999999999999574, 1.90660090312285e-06, 3.71067407963341e-07,                NaN
 -4.93999999999999773, 2.00325232994852e-06, 3.90612854318331e-07,                NaN
 -4.92999999999999972, 2.10459284318313e-06, 4.11148083843931e-07,                NaN
 -4.92000000000000171, 2.21083887456840e-06, 4.32721061861698e-07,                NaN
 -4.90999999999999659, 2.32221628459804e-06, 4.55381964840740e-07,                NaN
 -4.89999999999999858, 2.43896074589337e-06, 4.79183276590323e-07,                NaN
 -4.89000000000000057, 2.56131814088453e-06, 5.04179888357534e-07,                NaN
 -4.88000000000000256, 2.68954497427149e-06, 5.30429202975087e-07,                NaN
 -4.86999999999999744, 2.82390880075586e-06, 5.57991243209790e-07,                NaN
 -4.85999999999999943, 2.96468866854528e-06, 5.86928764466641e-07,                NaN
 -4.85000000000000142, 3.11217557914892e-06, 6.17307372009192e-07,                NaN
 -4.83999999999999631, 3.26667296399333e-06, 6.49195642861347e-07,                NaN
 -4.82999999999999829, 3.42849717840507e-06, 6.82665252561670e-07,                NaN
 -4.82000000000000028, 3.59797801352125e-06, 7.17791106946899e-07,                NaN
 -4.81000000000000227, 3.77545922670130e-06, 7.54651479146362e-07,                NaN
 -4.79999999999999716, 3.96129909103212e-06, 7.93328151975606e-07,                NaN
 -4.78999999999999915, 4.15587096453122e-06, 8.33906565922914e-07,                NaN
 -4.78000000000000114, 4.35956387967161e-06, 8.76475972929199e-07,                NaN
 -4.76999999999999602, 4.57278315386423e-06, 9.21129596167159e-07,                NaN
 -4.75999999999999801, 4.79595102155256e-06, 9.67964796032741e-07,                NaN
 -4.75000000000000000, 5.02950728859245e-06, 1.01708324256870e-06,                NaN
 -4.74000000000000199, 5.27391000960126e-06, 1.06859109454592e-06,                NaN
 -4.72999999999999687, 5.52963618898415e-06, 1.12259918543619e-06,                NaN
 -4.71999999999999886, 5.79718250635731e-06, 1.17922321651640e-06,                NaN
 -4.71000000000000085, 6.07706606711109e-06, 1.23858395735247e-06,                NaN
 -4.69999999999999574, 6.36982517886723e-06, 1.30080745391731e-06,                NaN
 -4.68999999999999773, 6.67602015460754e-06, 1.36602524460615e-06,                NaN
 -4.67999999999999972, 6.99623414327041e-06, 1.43437458442013e-06,                NaN
 -4.67000000000000171, 7.33107398862388e-06, 1.50599867759614e-06,                NaN
 -4.65999999999999659, 7.68117111725059e-06, 1.58104691897054e-06,                NaN
 -4.64999999999999858, 8.04718245649235e-06, 1.65967514437148e-06,                NaN
 -4.64000000000000057, 8.42979138322874e-06, 1.74204589034465e-06,                NaN
 -4.63000000000000256, 8.82970870437399e-06, 1.82832866352414e-06,                NaN
 -4.61999999999999744, 9.24767367000573e-06, 1.91870021997092e-06,                NaN
 -4.60999999999999943, 9.68445502005147e-06, 2.01334485480935e-06,                NaN
 -4.60000000000000142, 1.01408520654867e-05, 2.11245470250283e-06,                NaN
 -4.58999999999999631, 1.06176958050086e-05, 2.21623004811758e-06,                NaN
 -4.57999999999999829, 1.11158500781779e-05, 2.32487964993443e-06,                NaN
 -4.57000000000000028, 1.16362127560427e-05, 2.43862107377942e-06,                NaN
 -4.56000000000000227, 1.21797169702686e-05, 2.55768103945150e-06,                NaN
 -4.54999999999999716, 1.27473323818336e-05, 2.68229577963889e-06,                NaN
 -4.53999999999999915, 1.33400664903559e-05, 2.81271141172422e-06,                NaN
 -4.53000000000000114, 1.39589659851547e-05, 2.94918432289150e-06,                NaN
 -4.51999999999999602, 1.46051181391532e-05, 3.09198156895624e-06,                NaN
 -4.50999999999999801, 1.52796522467618e-05, 3.24138128735342e-06,                NaN
 -4.50000000000000000, 1.59837411069055e-05, 3.39767312473006e-06,                NaN
 -4.49000000000000199, 1.67186025523650e-05, 3.56115867959753e-06,                NaN
 -4.47999999999999687, 1.74855010266394e-05, 3.73215196051454e-06,                NaN
 -4.46999999999999886, 1.82857492095474e-05, 3.91097986028072e-06,                NaN
 -4.46000000000000085, 1.91207096928177e-05, 4.09798264663634e-06,                NaN
 -4.44999999999999574, 1.99917967069232e-05, 4.29351446997196e-06,                NaN
 -4.43999999999999773, 2.09004779004507e-05, 4.49794388856796e-06,                NaN
 -4.42999999999999972, 2.18482761733165e-05, 4.71165441189724e-06,                NaN
 -4.42000000000000171, 2.28367715651468e-05, 4.93504506253323e-06,                NaN
 -4.40999999999999659, 2.38676032001800e-05, 5.16853095722422e-06,                NaN
 -4.39999999999999858, 2.49424712900537e-05, 5.41254390770389e-06,                NaN
 -4.39000000000000057, 2.60631391958783e-05, 5.66753304182672e-06,                NaN
 -4.38000000000000256, 2.72314355509923e-05, 5.93396544562459e-06,                NaN
 -4.36999999999999744, 2.84492564458447e-05, 6.21232682690158e-06,                NaN
 -4.35999999999999943, 2.97185676764423e-05, 6.50312220099282e-06,                NaN
 -4.35000000000000142, 3.10414070578500e-05, 6.80687659933401e-06,                NaN
 -4.33999999999999631, 3.24198868042143e-05, 7.12413580149545e-06,                NaN
 -4.32999999999999829, 3.38561959768281e-05, 7.45546709135518e-06,                NaN
 -4.32000000000000028, 3.53526030017731e-05, 7.80146003810134e-06,                NaN
 -4.31000000000000227, 3.69114582586658e-05, 8.16272730276299e-06,                NaN
 -4.29999999999999716, 3.85351967420875e-05, 8.53990547099191e-06,                NaN
 -4.28999999999999915, 4.02263407972651e-05, 8.93365591282704e-06,                NaN
 -4.28000000000000114, 4.19875029316171e-05, 9.34466567019633e-06,                NaN
 -4.26999999999999602, 4.38213887037588e-05, 9.77364837291774e-06,                NaN
 -4.25999999999999801, 4.57307996916016e-05, 1.02213451839842e-05,                NaN
 -4.25000000000000000, 4.77186365412050e-05, 1.06885257749344e-05,                NaN
 -4.24000000000000199, 4.97879020980117e-05, 1.11759893321205e-05,                NaN
 -4.22999999999999687, 5.19417046221606e-05, 1.16845655947076e-05,                NaN
 -4.21999999999999886, 5.41832610895403e-05, 1.22151159252531e-05,                NaN
 -4.21000000000000085, 5.65159005803072e-05, 1.27685344137349e-05,                NaN
 -4.19999999999999574, 5.89430677565409e-05, 1.33457490159066e-05,                NaN
 -4.18999999999999773, 6.14683264307700e-05, 1.39477227268814e-05,                NaN
 -4.17999999999999972, 6.40953632271061e-05, 1.45754547908670e-05,                NaN
 -4.17000000000000171, 6.68279913366901e-05, 1.52299819479778e-05,                NaN
 -4.15999999999999659, 6.96701543692155e-05, 1.59123797190824e-05,                NaN
 -4.14999999999999858, 7.26259303022529e-05, 1.66237637296523e-05,                NaN
 -4.14000000000000057, 7.56995355301609e-05, 1.73652910736040e-05,                NaN
 -4.13000000000000256, 7.88953290142922e-05, 1.81381617181307e-05,                NaN
 -4.11999999999999744, 8.22178165362869e-05, 1.89436199505535e-05,                NaN
 -4.10999999999999943, 8.56716550561822e-05, 1.97829558682241e-05,                NaN
 -4.10000000000000142, 8.92616571771323e-05, 2.06575069125466e-05,                NaN
 -4.08999999999999631, 9.29927957184472e-05, 2.15686594481809e-05,                NaN
 -4.07999999999999829, 9.68702083987200e-05, 2.25178503885256e-05,                NaN
 -4.07000000000000028, 1.00899202630814e-04, 2.35065688685956e-05,                NaN
 -4.06000000000000227, 1.05085260430399e-04, 2.45363579664095e-05,                NaN
 -4.04999999999999716, 1.09434043439802e-04, 2.56088164740418e-05,                NaN
 -4.03999999999999915, 1.13951398068865e-04, 2.67256007194922e-05,                NaN
 -4.03000000000000114, 1.18643360754565e-04, 2.78884264405638e-05,                NaN
 -4.01999999999999602, 1.23516163341025e-04, 2.90990707119315e-05,                NaN
 -4.00999999999999801, 1.28576238581622e-04, 3.03593739266184e-05,                NaN
 -4.00000000000000000, 1.33830225764885e-04, 3.16712418331199e-05,                NaN
 -3.99000000000000199, 1.39284976465759e-04, 3.30366476294022e-05,                NaN
 -3.97999999999999687, 1.44947560423893e-04, 3.44576341150535e-05,                NaN
 -3.96999999999999886, 1.50825271550519e-04, 3.59363159028540e-05,                NaN
 -3.96000000000000085, 1.56925634065532e-04, 3.74748816910733e-05,                NaN
 -3.94999999999999574, 1.63256408766245e-04, 3.90755965977882e-05,                NaN
 -3.93999999999999773, 1.69825599429345e-04, 4.07408045585511e-05,                NaN
 -3.92999999999999972, 1.76641459347571e-04, 4.24729307887612e-05,                NaN
 -3.92000000000000171, 1.83712498002456e-04, 4.42744843120704e-05,                NaN
 -3.90999999999999659, 1.91047487874600e-04, 4.61480605562094e-05,                NaN
 -3.89999999999999858, 1.98655471392774e-04, 4.80963440176030e-05,                NaN
 -3.89000000000000057, 2.06545768023225e-04, 5.01221109961883e-05,                NaN
 -3.88000000000000256, 2.14727981500365e-04, 5.22282324018196e-05,                NaN
 -3.86999999999999744, 2.23212007200104e-04, 5.44176766337004e-05,                NaN
 -3.85999999999999943, 2.32008039656943e-04, 5.66935125342568e-05,                NaN
 -3.85000000000000142, 2.41126580225992e-04, 5.90589124189222e-05,                NaN
 -3.83999999999999631, 2.50578444890864e-04, 6.15171551832562e-05,                NaN
 -3.82999999999999829, 2.60374772218444e-04, 6.40716294888750e-05,                NaN
 -3.82000000000000028, 2.70527031461521e-04, 6.67258370296846e-05,                NaN
 -3.81000000000000227, 2.81047030809984e-04, 6.94833958798645e-05,                NaN
 -3.79999999999999716, 2.91946925791463e-04, 7.23480439251208e-05,                NaN
 -3.78999999999999915, 3.03239227822005e-04, 7.53236423786836e-05,                NaN
 -3.78000000000000114, 3.14936812907520e-04, 7.84141793835847e-05,                NaN
 -3.76999999999999602, 3.27052930496380e-04, 8.16237737026874e-05,                NaN
 -3.75999999999999801, 3.39601212483657e-04, 8.49566784979986e-05,                NaN
 -3.75000000000000000, 3.52595682367445e-04, 8.84172852008039e-05,                NaN
 -3.74000000000000199, 3.66050764557333e-04, 9.20101274741048e-05,                NaN
 -3.72999999999999687, 3.79981293835326e-04, 9.57398852689157e-05,                NaN
 -3.71999999999999886, 3.94402524969158e-04, 9.96113889759171e-05,                NaN
 -3.71000000000000085, 4.09330142478077e-04, 1.03629623674031e-04,                NaN
 -3.69999999999999574, 4.24780270550758e-04, 1.07799733477390e-04,                NaN
 -3.68999999999999773, 4.40769483115136e-04, 1.12127025982248e-04,                NaN
 -3.67999999999999972, 4.57314814059858e-04, 1.16616976815368e-04,                NaN
 -3.67000000000000171, 4.74433767606618e-04, 1.21275234285357e-04,                NaN
 -3.65999999999999659, 4.92144328832900e-04, 1.26107624138488e-04,                NaN
 -3.64999999999999858, 5.10464974344188e-04, 1.31120154420485e-04,                NaN
 -3.64000000000000057, 5.29414683094934e-04, 1.36319020445802e-04,                NaN
 -3.63000000000000256, 5.49012947356953e-04, 1.41710609875818e-04,                NaN
 -3.61999999999999744, 5.69279783834258e-04, 1.47301507907474e-04,                NaN
 -3.60999999999999943, 5.90235744922787e-04, 1.53098502573756e-04,                NaN
 -3.60000000000000142, 6.11901930113769e-04, 1.59108590157533e-04,                NaN
 -3.58999999999999631, 6.34299997538766e-04, 1.65338980720112e-04,                NaN
 -3.57999999999999829, 6.57452175654681e-04, 1.71797103745932e-04,                NaN
 -3.57000000000000028, 6.81381275066891e-04, 1.78490613904847e-04,                NaN
 -3.56000000000000227, 7.06110700488031e-04, 1.85427396933276e-04,                NaN
 -3.54999999999999716, 7.31664462830318e-04, 1.92615575635635e-04,                NaN
 -3.53999999999999915, 7.58067191428713e-04, 2.00063516007321e-04,                NaN
 -3.53000000000000114, 7.85344146392467e-04, 2.07779833480620e-04,                NaN
 -3.51999999999999602, 8.13521231081820e-04, 2.15773399294721e-04,                NaN
 -3.50999999999999801, 8.42625004706908e-04, 2.24053346991094e-04,                NaN
 -3.50000000000000000, 8.72682695045760e-04, 2.32629079035525e-04,                NaN
 -3.49000000000000199, 9.03722211277519e-04, 2.41510273567834e-04,                NaN
 -3.47999999999999687, 9.35772156927490e-04, 2.50706891280541e-04,                NaN
 -3.46999999999999886, 9.68861842919850e-04, 2.60229182427468e-04,                NaN
 -3.46000000000000085, 1.00302130073423e-03, 2.70087693963474e-04,                NaN
 -3.44999999999999574, 1.03828129566143e-03, 2.80293276816182e-04,                NaN
 -3.43999999999999773, 1.07467334015374e-03, 2.90857093290746e-04,                NaN
 -3.42999999999999972, 1.11222970726557e-03, 3.01790624608638e-04,                NaN
 -3.42000000000000171, 1.15098344417848e-03, 3.13105678581198e-04,                NaN
 -3.40999999999999659, 1.19096838580613e-03, 3.24814397418882e-04,                NaN
 -3.39999999999999858, 1.23221916847303e-03, 3.36929265676883e-04,                NaN
 -3.39000000000000057, 1.27477124366183e-03, 3.49463118337970e-04,                NaN
 -3.38000000000000256, 1.31866089182273e-03, 3.62429149033040e-04,                NaN
 -3.36999999999999744, 1.36392523623892e-03, 3.75840918400087e-04,                NaN
 -3.35999999999999943, 1.41060225694139e-03, 3.89712362582032e-04,                NaN
 -3.35000000000000142, 1.45873080466674e-03, 4.04057801864019e-04,                NaN
 -3.33999999999999631, 1.50835061485033e-03, 4.18891949450375e-04,                NaN
 -3.32999999999999829, 1.55950232164770e-03, 4.34229920381658e-04,                NaN
 -3.32000000000000028, 1.61222747197712e-03, 4.50087240592117e-04,                NaN
 -3.31000000000000227, 1.66656853957457e-03, 4.66479856107546e-04,                NaN
 -3.29999999999999716, 1.72256893905370e-03, 4.83424142383782e-04,                NaN
 -3.28999999999999915, 1.78027303996188e-03, 5.00936913785724e-04,                NaN
 -3.28000000000000114, 1.83972618082427e-03, 5.19035433206971e-04,                NaN
 -3.26999999999999602, 1.90097468316611e-03, 5.37737421829703e-04,                NaN
 -3.25999999999999801, 1.96406586550439e-03, 5.57061069024626e-04,                NaN
 -3.25000000000000000, 2.02904805729977e-03, 5.77025042390767e-04,                NaN
 -3.24000000000000199, 2.09597061285793e-03, 5.97648497934411e-04,                NaN
 -3.22999999999999687, 2.16488392517108e-03, 6.18951090386842e-04,                NaN
 -3.21999999999999886, 2.23583943968855e-03, 6.40952983660059e-04,                NaN
 -3.21000000000000085, 2.30888966800649e-03, 6.63674861439966e-04,                NaN
 -3.19999999999999574, 2.38408820146487e-03, 6.87137937915858e-04,                NaN
 -3.18999999999999773, 2.46148972464072e-03, 7.11363968645370e-04,                NaN
 -3.17999999999999972, 2.54115002872653e-03, 7.36375261553932e-04,                NaN
 -3.17000000000000171, 2.62312602478101e-03, 7.62194688067230e-04,                NaN
 -3.15999999999999659, 2.70747575684073e-03, 7.88845694375582e-04,                NaN
 -3.14999999999999858, 2.79425841487946e-03, 8.16352312828566e-04,                NaN
 -3.14000000000000057, 2.88353434760343e-03, 8.44739173458626e-04,                NaN
 -3.13000000000000256, 2.97536507506823e-03, 8.74031515631560e-04,                NaN
 -3.11999999999999744, 3.06981330110477e-03, 9.04255199822347e-04,                NaN
 -3.10999999999999943, 3.16694292554008e-03, 9.35436719514101e-04,                NaN
 -3.10000000000000142, 3.26681905619991e-03, 9.67603213218352e-04,                NaN
 -3.08999999999999631, 3.36950802067752e-03, 1.00078247661402e-03,                NaN
 -3.07999999999999829, 3.47507737785496e-03, 1.03500297480285e-03,                NaN
 -3.07000000000000028, 3.58359592916236e-03, 1.07029385467892e-03,                NaN
 -3.06000000000000227, 3.69513372955901e-03, 1.10668495740924e-03,                NaN
 -3.04999999999999716, 3.80976209822184e-03, 1.14420683102271e-03,                NaN
 -3.03999999999999915, 3.92755362892479e-03, 1.18289074310441e-03,                NaN
 -3.03000000000000114, 4.04858220009442e-03, 1.22276869359226e-03,                NaN
 -3.01999999999999602, 4.17292298452401e-03, 1.26387342767232e-03,                NaN
 -3.00999999999999801, 4.30065245873047e-03, 1.30623844876948e-03,                NaN
 -3.00000000000000000, 4.43184841193801e-03, 1.34989803163009e-03,                NaN
 -2.99000000000000199, 4.56658995467012e-03, 1.39488723549224e-03,                NaN
 -2.97999999999999687, 4.70495752693402e-03, 1.44124191734003e-03,                NaN
 -2.96999999999999886, 4.84703290597897e-03, 1.48899874523747e-03,                NaN
 -2.96000000000000085, 4.99289921361236e-03, 1.53819521173805e-03,                NaN
 -2.94999999999999574, 5.14264092305400e-03, 1.58886964736489e-03,                NaN
 -2.93999999999999773, 5.29634386531105e-03, 1.64106123415701e-03,                NaN
 -2.92999999999999972, 5.45409523505655e-03, 1.69481001927726e-03,                NaN
 -2.92000000000000171, 5.61598359599094e-03, 1.75015692867609e-03,                NaN
 -2.90999999999999659, 5.78209888566953e-03, 1.80714378080645e-03,                NaN
 -2.89999999999999858, 5.95253241977588e-03, 1.86581330038405e-03,                NaN
 -2.89000000000000057, 6.12737689582368e-03, 1.92620913218786e-03,                NaN
 -2.88000000000000256, 6.30672639626588e-03, 1.98837585489431e-03,                NaN
 -2.86999999999999744, 6.49067639099341e-03, 2.05235899493977e-03,                NaN
 -2.85999999999999943, 6.67932373920263e-03, 2.11820504040462e-03,                NaN
 -2.85000000000000142, 6.87276669061395e-03, 2.18596145491323e-03,                NaN
 -2.83999999999999631, 7.07110488601953e-03, 2.25567669154235e-03,                NaN
 -2.82999999999999829, 7.27443935714126e-03, 2.32740020673157e-03,                NaN
 -2.82000000000000028, 7.48287252578055e-03, 2.40118247418925e-03,                NaN
 -2.81000000000000227, 7.69650820223727e-03, 2.47707499878584e-03,                NaN
 -2.79999999999999716, 7.91545158298003e-03, 2.55513033042795e-03,                NaN
 -2.78999999999999915, 8.13980924754604e-03, 2.63540207790496e-03,                NaN
 -2.78000000000000114, 8.36968915465300e-03, 2.71794492270125e-03,                NaN
 -2.76999999999999602, 8.60520063749977e-03, 2.80281463276506e-03,                NaN
 -2.75999999999999801, 8.84645439823727e-03, 2.89006807622616e-03,                NaN
 -2.75000000000000000, 9.09356250159105e-03, 2.97976323505456e-03,                NaN
 -2.74000000000000199, 9.34663836761224e-03, 3.07195921865047e-03,                NaN
 -2.72999999999999687, 9.60579676353967e-03, 3.16671627735783e-03,                NaN
 -2.71999999999999886, 9.87115379475117e-03, 3.26409581589132e-03,                NaN
 -2.71000000000000085, 1.01428268947871e-02, 3.36416040666918e-03,                NaN
 -2.69999999999999574, 1.04209348144227e-02, 3.46697380304071e-03,                NaN
 -2.68999999999999773, 1.07055976097722e-02, 3.57260095239976e-03,                NaN
 -2.67999999999999972, 1.09969366294056e-02, 3.68110800917499e-03,                NaN
 -2.67000000000000171, 1.12950745004561e-02, 3.79256234768547e-03,                NaN
 -2.65999999999999659, 1.16001351137027e-02, 3.90703257485282e-03,                NaN
 -2.64999999999999858, 1.19122436076052e-02, 4.02458854275832e-03,                NaN
 -2.64000000000000057, 1.22315263512780e-02, 4.14530136103603e-03,                NaN
 -2.63000000000000256, 1.25581109263781e-02, 4.26924340908932e-03,                NaN
 -2.61999999999999744, 1.28921261078954e-02, 4.39648834812134e-03,                NaN
 -2.60999999999999943, 1.32337018438214e-02, 4.52711113296733e-03,                NaN
 -2.60000000000000142, 1.35829692336856e-02, 4.66118802371873e-03,                NaN
 -2.58999999999999631, 1.39400605059359e-02, 4.79879659712623e-03,                NaN
 -2.57999999999999829, 1.43051089941498e-02, 4.94001575777067e-03,                NaN
 -2.57000000000000028, 1.46782491120600e-02, 5.08492574899103e-03,                NaN
 -2.56000000000000227, 1.50596163273774e-02, 5.23360816355575e-03,                NaN
 -2.54999999999999716, 1.54493471343953e-02, 5.38614595406673e-03,                NaN
 -2.53999999999999915, 1.58475790253609e-02, 5.54262344308262e-03,                NaN
 -2.53000000000000114, 1.62544504606005e-02, 5.70312633295068e-03,                NaN
 -2.51999999999999602, 1.66701008373812e-02, 5.86774171533263e-03,                NaN
 -2.50999999999999801, 1.70946704574970e-02, 6.03655808041269e-03,                NaN
 -2.50000000000000000, 1.75283004935685e-02, 6.20966532577613e-03,                NaN
 -2.49000000000000199, 1.79711329540396e-02, 6.38715476494314e-03,                NaN
 -2.47999999999999687, 1.84233106468622e-02, 6.56911913554682e-03,                NaN
 -2.46999999999999886, 1.88849771418562e-02, 6.75565260714067e-03,                NaN
 -2.46000000000000085, 1.93562767317369e-02, 6.94685078862430e-03,                NaN
 -2.44999999999999574, 1.98373543917955e-02, 7.14281073527151e-03,                NaN
 -2.43999999999999773, 2.03283557382259e-02, 7.34363095534839e-03,                NaN
 -2.42999999999999972, 2.08294269850922e-02, 7.54941141630921e-03,                NaN
 -2.42000000000000171, 2.13407148999227e-02, 7.76025355055361e-03,                NaN
 -2.40999999999999659, 2.18623667579296e-02, 7.97626026073380e-03,                NaN
 -2.39999999999999858, 2.23945302948430e-02, 8.19753592459616e-03,                NaN
 -2.39000000000000057, 2.29373536583607e-02, 8.42418639934568e-03,                NaN
 -2.38000000000000256, 2.34909853582012e-02, 8.65631902551649e-03,                NaN
 -2.36999999999999744, 2.40555742147631e-02, 8.89404263033684e-03,                NaN
 -2.35999999999999943, 2.46312693063825e-02, 9.13746753057268e-03,                NaN
 -2.35000000000000142, 2.52182199151943e-02, 9.38670553483854e-03,                NaN
 -2.33999999999999631, 2.58165754715879e-02, 9.64186994535843e-03,                NaN
 -2.32999999999999829, 2.64264854972618e-02, 9.90307555916430e-03,                NaN
 -2.32000000000000028, 2.70480995468818e-02, 1.01704386687197e-02,                NaN
 -2.31000000000000227, 2.76815671483364e-02, 1.04440770619510e-02,                NaN
 -2.29999999999999716, 2.83270377416014e-02, 1.07241100216759e-02,                NaN
 -2.28999999999999915, 2.89846606162095e-02, 1.10106583244114e-02,                NaN
 -2.28000000000000114, 2.96545848473412e-02, 1.13038442385528e-02,                NaN
 -2.26999999999999602, 3.03369592305319e-02, 1.16037915219037e-02,                NaN
 -2.25999999999999801, 3.10319322150084e-02, 1.19106254185471e-02,                NaN
 -2.25000000000000000, 3.17396518356674e-02, 1.22244726550447e-02,                NaN
 -2.24000000000000199, 3.24602656436973e-02, 1.25454614359465e-02,                NaN
 -2.22999999999999687, 3.31939206358614e-02, 1.28737214386021e-02,                NaN
 -2.21999999999999886, 3.39407631824493e-02, 1.32093838072563e-02,                NaN
 -2.21000000000000085, 3.47009389539188e-02, 1.35525811464200e-02,                NaN
 -2.19999999999999574, 3.54745928462318e-02, 1.39034475134988e-02,                NaN
 -2.18999999999999773, 3.62618689049064e-02, 1.42621184106690e-02,                NaN
 -2.17999999999999972, 3.70629102478065e-02, 1.46287307759893e-02,                NaN
 -2.17000000000000171, 3.78778589866773e-02, 1.50034229737321e-02,                NaN
 -2.15999999999999659, 3.87068561474559e-02, 1.53863347839256e-02,                NaN
 -2.14999999999999858, 3.95500415893703e-02, 1.57776073910906e-02,                NaN
 -2.14000000000000057, 4.04075539228603e-02, 1.61773833721661e-02,                NaN
 -2.13000000000000256, 4.12795304263302e-02, 1.65858066836049e-02,                NaN
 -2.11999999999999744, 4.21661069617706e-02, 1.70030226476329e-02,                NaN
 -2.10999999999999943, 4.30674178892658e-02, 1.74291779376571e-02,                NaN
 -2.10000000000000142, 4.39835959804271e-02, 1.78644205628165e-02,                NaN
 -2.08999999999999631, 4.49147723307674e-02, 1.83088998516591e-02,                NaN
 -2.07999999999999829, 4.58610762710551e-02, 1.87627664349378e-02,                NaN
 -2.07000000000000028, 4.68226352776831e-02, 1.92261722275173e-02,                NaN
 -2.06000000000000227, 4.77995748820768e-02, 1.96992704093768e-02,                NaN
 -2.04999999999999716, 4.87920185791830e-02, 2.01822154057045e-02,                NaN
 -2.03999999999999915, 4.98000877350709e-02, 2.06751628660701e-02,                NaN
 -2.03000000000000114, 5.08239014936911e-02, 2.11782696426722e-02,                NaN
 -2.01999999999999602, 5.18635766828210e-02, 2.16916937676470e-02,                NaN
 -2.00999999999999801, 5.29192277192405e-02, 2.22155944294316e-02,                NaN
 -2.00000000000000000, 5.39909665131881e-02, 2.27501319481792e-02,                NaN
 -1.99000000000000199, 5.50789023721256e-02, 2.32954677502117e-02,                NaN
 -1.97999999999999687, 5.61831419038684e-02, 2.38517643415087e-02,                NaN
