x,y1,y2,y3,y5,y7,y10,y15,y20,y50,y100,y1000,y10000
0.22,-1.20879235040961,-0.955904238798487,-0.887894286470879,-0.838465792122455,-0.818578651005611,-0.804165185198643,-0.793250387199765,-0.78788969777571,-0.778402513813886,-0.775286332342197,-0.772501488967006,-0.772224031300565
0.221,-1.20108955499229,-0.950942670544561,-0.883564577129321,-0.834563452253054,-0.814840456232512,-0.800543129672232,-0.78971469663115,-0.784395925177314,-0.774982121646973,-0.771889818914279,-0.769126221758775,-0.768850876049687
0.222,-1.19344467168531,-0.94600516600236,-0.879252321665647,-0.830674452727882,-0.811114109745729,-0.796931898750512,-0.786189087386098,-0.780911878828999,-0.771570843306031,-0.768502222578066,-0.765759697666191,-0.765486446675871
0.223,-1.18585690061644,-0.941091446071186,-0.874957330336252,-0.826798656075073,-0.807399492247258,-0.793331385325424,-0.782673461053534,-0.777437464426027,-0.768168591491972,-0.765123458263607,-0.76240183358168,-0.762130660265522
0.224,-1.17832545605813,-0.936201235872969,-0.870679416095535,-0.82293592667573,-0.803696486009194,-0.78974148367313,-0.779167720476105,-0.773972588856437,-0.764775279995552,-0.761753441958333,-0.759052547426587,-0.758783434931167
0.225,-1.17084956611254,-0.931334264668064,-0.86641839454434,-0.819086130729771,-0.800004974845245,-0.786162089429202,-0.775671769727927,-0.770517160179967,-0.761390823678271,-0.758392090688583,-0.755711758133257,-0.755444689793571
0.226,-1.16342847240479,-0.926490265773104,-0.862174083879616,-0.815249136222554,-0.79632484408289,-0.782593099564367,-0.772185514092814,-0.767071087607439,-0.758015138453699,-0.755039322501527,-0.752379385627483,-0.752114344964254
0.227,-1.15606142978437,-0.92166897648082,-0.857946304845228,-0.811424812892252,-0.792655980536155,-0.779034412360778,-0.76870886004298,-0.763634281480589,-0.754648141269196,-0.751695056447487,-0.749055350811347,-0.748792321528367
0.228,-1.14874770603445,-0.916870137981783,-0.853734880683924,-0.807613032197959,-0.788998272478989,-0.775485927388811,-0.76524171521821,-0.760206653252335,-0.751289750088023,-0.748359212562624,-0.745739575546412,-0.745478541527949
0.229,-1.14148658158866,-0.912093495288019,-0.849539637090392,-0.803813667288508,-0.785351609619223,-0.771947545484359,-0.761783988405476,-0.756788115467472,-0.747939883871845,-0.74503171185201,-0.742431982637288,-0.742172927945532
0.23,-1.13427734925541,-0.907338797158432,-0.845360402165402,-0.800026592971978,-0.781715883073111,-0.768419168726629,-0.75833558951899,-0.753378581743776,-0.744598462563597,-0.741712476273042,-0.739132495815532,-0.738875404688089
0.231,-1.12711931394925,-0.902605796025995,-0.841197006370994,-0.796251685685888,-0.778090985340414,-0.764900700416409,-0.754896429580694,-0.749977966753516,-0.741265407070719,-0.738401428719218,-0.735841039723894,-0.735585896571335
0.232,-1.12001179242924,-0.897894247926653,-0.837049282486678,-0.792488823468032,-0.774476810280033,-0.761392045054812,-0.751466420701151,-0.746586186205354,-0.737940639248739,-0.735098493004252,-0.732557539900897,-0.732304329304339
0.233,-1.11295411304402,-0.893203912429896,-0.832917065566628,-0.788737885927964,-0.770873253086166,-0.757893108322466,-0.748045476060861,-0.743203156826634,-0.734624081885206,-0.731803593846521,-0.72928192276573,-0.729030629474474
0.234,-1.1059456154834,-0.888534552570945,-0.828800192897845,-0.784998754219101,-0.767280210264983,-0.754403797059152,-0.744633509891954,-0.739828796346039,-0.731315658683956,-0.728516656853836,-0.726014115603464,-0.725764724532669
0.235,-1.0989856505363,-0.883885934784526,-0.824698503959246,-0.781271311011437,-0.763697579611792,-0.750924019243877,-0.741230437460278,-0.736463023476611,-0.728015294249707,-0.725237608508527,-0.72275404655057,-0.722506542778974
0.236,-1.09207357985488,-0.879257828840161,-0.820611840381678,-0.777555440464841,-0.760125260188707,-0.74745368397536,-0.737836175047862,-0.733105757899132,-0.724722914072974,-0.721966376152844,-0.719501644580736,-0.719256013348414
0.237,-1.08520877572453,-0.874650007778967,-0.816540045908813,-0.773851028202936,-0.756563152302772,-0.743992701452939,-0.734450639935742,-0.729756920245842,-0.721438444515285,-0.718702887974647,-0.716256839490978,-0.716013066197144
0.238,-1.07839062083976,-0.870062247851887,-0.812482966358912,-0.770157961287535,-0.753011157484567,-0.740540982957869,-0.731073750387147,-0.726416432084499,-0.718161812794724,-0.715447072993403,-0.71301956188803,-0.712777632088877
0.239,-1.07161850808565,-0.865494328459347,-0.808440449587432,-0.766476128193627,-0.749469178467251,-0.737098440835011,-0.727705425631031,-0.723084215902769,-0.714892946971742,-0.712198861046454,-0.709789743175017,-0.709549642581598
0.24,-1.06489184032479,-0.860946032092278,-0.804412345450445,-0.762805418784889,-0.745937119166052,-0.733664988474911,-0.72434558584594,-0.719760195092931,-0.711631775935276,-0.708958182775575,-0.706567315538391,-0.706329030014536
0.241,-1.05821003018946,-0.856417144274473,-0.800398505768871,-0.759145724289725,-0.74241488465818,-0.730240540296235,-0.720994152144223,-0.716444293936896,-0.708378229389143,-0.7057249696138,-0.703352211935139,-0.703115727495409
0.242,-1.05157249987904,-0.851907453506246,-0.796398784293476,-0.7554969372778,-0.738902381163169,-0.726825011728579,-0.717651046556548,-0.713136437591536,-0.705132237838708,-0.702499153772512,-0.700144366080241,-0.69990966888792
0.243,-1.04497868096232,-0.847416751209359,-0.792413036670633,-0.751858951637079,-0.735399516023609,-0.723418319195621,-0.714316192016743,-0.709836552074301,-0.701893732577824,-0.699280668228797,-0.696943712434385,-0.696710788799509
0.244,-1.03842801418479,-0.842944831673173,-0.788441120408826,-0.748231662551335,-0.731906197686292,-0.720020380098622,-0.710989512346965,-0.706544564249136,-0.698662645676026,-0.69606944671304,-0.69375018619192,-0.693519022569333
0.245,-1.0319199492805,-0.838491492002007,-0.784482894845858,-0.744614966478132,-0.728422335683733,-0.716631112800264,-0.707670932243096,-0.703260401812672,-0.695438909965989,-0.692865423696783,-0.690563723269054,-0.69033430625651
0.246,-1.02545394478858,-0.834056532063656,-0.780538221116785,-0.741008761127259,-0.724947840616081,-0.713250436608814,-0.704360377260532,-0.699983993280699,-0.692222459031231,-0.689668534380808,-0.687384260292281,-0.687156576628569
0.247,-1.01902946787426,-0.829639754439055,-0.776606962122505,-0.737412945439622,-0.721482624133385,-0.709878271762599,-0.701057773800183,-0.696715267974903,-0.689013227194055,-0.686478714683467,-0.684211734587039,-0.683985771150148
0.248,-1.01264599415407,-0.825240964373038,-0.772688982499039,-0.73382741956655,-0.718026598918228,-0.706514539414809,-0.697763049094773,-0.693454156009876,-0.685811149503737,-0.683295901229232,-0.681046084166589,-0.680821827971901
0.249,-1.00630300752539,-0.820859969726187,-0.768784148587438,-0.730252084849543,-0.714579678668713,-0.703159161618588,-0.694476131195426,-0.690200588280368,-0.682616161724938,-0.680120031337477,-0.677887247721112,-0.677664685919623
0.25,-1,-0.816496580927726,-0.764892328404345,-0.726686843800423,-0.711141778081787,-0.699812061312432,-0.69119694895849,-0.686954496448804,-0.679428200326346,-0.676951043011471,-0.674735164607009,-0.674514284483592
0.251,-0.993736471541615,-0.812150610929437,-0.761013391613153,-0.72313160008189,-0.707712812836896,-0.696473162305869,-0.687925432032645,-0.683715812933033,-0.676247202469539,-0.67378887492759,-0.671589774836428,-0.671370563808113
0.252,-0.987511929907314,-0.807821875160574,-0.757147209495776,-0.719586258488474,-0.704292699579978,-0.693142389265431,-0.68466151084625,-0.680484470894327,-0.67307310599806,-0.670633466424734,-0.668451019066967,-0.66823346468126
0.253,-0.981325890492688,-0.803510191483752,-0.753293654925011,-0.716050724927868,-0.700881355907762,-0.689819667700892,-0.681405116594934,-0.677260404225606,-0.669905849426707,-0.667484757493949,-0.665318838591599,-0.665102928524824
0.254,-0.975177876180649,-0.799215380151774,-0.749452602337454,-0.712524906402636,-0.697478700352379,-0.686504923951779,-0.678156181229443,-0.674043547539891,-0.666745371931024,-0.664342688768249,-0.662193175328772,-0.661978897384443
0.255,-0.969067417193793,-0.79493726376539,-0.745623927706998,-0.709008710992283,-0.694084652366289,-0.683198085174151,-0.674914637443705,-0.670833836158982,-0.663591613336999,-0.661207201512626,-0.659073971812705,-0.658861313919928
0.256,-0.962994050950215,-0.790675667231949,-0.741807508518848,-0.70550204783569,-0.690699132307481,-0.679899079327626,-0.671680418663135,-0.667631206102353,-0.660444514110953,-0.658078237614261,-0.655961171183867,-0.655750121395764
0.257,-0.956957321922681,-0.786430417724929,-0.738003223744094,-0.702004827113891,-0.687322061424986,-0.676607835162667,-0.668453459033162,-0.664435594076258,-0.657304015349622,-0.654955739572905,-0.652854717179636,-0.652645263671801
0.258,-0.950956781501068,-0.782201344644321,-0.734210953814782,-0.698516960033187,-0.683953361844656,-0.673324282208105,-0.665233693407976,-0.661246937463043,-0.654170058770427,-0.651839650491459,-0.649754554125132,-0.649546685194109
0.259,-0.944991987857987,-0.777988279577848,-0.730430580599499,-0.6950383588086,-0.680592956555223,-0.670048350758911,-0.662021057339484,-0.658065174310663,-0.651042586701925,-0.648729914066712,-0.646660626924222,-0.64645433098601
0.26,-0.939062505817492,-0.773791056262993,-0.726661987379445,-0.691568936647646,-0.677240769394631,-0.666779971864189,-0.658815487066483,-0.654890243322396,-0.647921542074445,-0.645626474580268,-0.643572881050695,-0.643368146639278
0.261,-0.933167906726813,-0.769609510549822,-0.722905058824998,-0.688108607734422,-0.673896725036625,-0.663519077315411,-0.655616919504032,-0.651722083846751,-0.644806868410889,-0.642529276889633,-0.640491262539596,-0.640288078305498
0.262,-0.927307768331003,-0.765443480364577,-0.719159680972733,-0.684657287214006,-0.670560748977603,-0.660265599634865,-0.652425292233025,-0.648560635867561,-0.641698509817712,-0.639438266419469,-0.637415717978729,-0.637214072687588
0.263,-0.92148167465045,-0.761292805674023,-0.715425741202914,-0.681214891177159,-0.667232767523708,-0.657019472064325,-0.64924054348996,-0.645405839994267,-0.638596410976064,-0.636353389153009,-0.6343461945003,-0.634146077031478
0.264,-0.915689215861158,-0.757157328450535,-0.711703128217419,-0.67778133664532,-0.66391270777818,-0.653780628553933,-0.646062612156898,-0.642257637452378,-0.635500517133102,-0.633274591623632,-0.631282639772739,-0.631084039117937
0.265,-0.909929988177737,-0.753036892637888,-0.707991732018115,-0.674356541555885,-0.660600497628938,-0.650549003751292,-0.642891437751609,-0.639115970074106,-0.632410774093449,-0.630201820906591,-0.628225001992642,-0.628027907254553
0.266,-0.904203593739021,-0.748931344117767,-0.704291443885651,-0.670940424747777,-0.657296065736392,-0.647324532990755,-0.639726960417897,-0.63598078028918,-0.629327128210823,-0.627135024610891,-0.625173229876882,-0.624977630267859
0.267,-0.898509640496245,-0.744840530676938,-0.700602156358672,-0.667532905947281,-0.653999341521498,-0.644107152282923,-0.636569120916113,-0.632852011115822,-0.626249526379811,-0.624074150871314,-0.622127272654855,-0.621933157495602
0.268,-0.892847742103731,-0.740764301975103,-0.696923763213433,-0.66413390575415,-0.650710255154021,-0.640896798304332,-0.633417860613826,-0.629729606151891,-0.62317791602779,-0.621019148340593,-0.619087080060864,-0.618894438779146
0.269,-0.887217517811986,-0.736702509513392,-0.69325615944382,-0.660743345627977,-0.647428737541025,-0.637693408387323,-0.630273121476681,-0.626613509566186,-0.620112245107002,-0.617969966181718,-0.616052602326638,-0.615861424456019
0.27,-0.881618592363189,-0.732655006603495,-0.689599241241749,-0.657361147874823,-0.644154720315578,-0.634496920510116,-0.627134846059411,-0.623503666089912,-0.617052462086766,-0.614926554060393,-0.613023790173998,-0.612834065352589
0.271,-0.876050595888963,-0.728621648337413,-0.685952905977951,-0.653987235634088,-0.640888135825657,-0.631307273287044,-0.624002977497021,-0.620400021008293,-0.613998515945825,-0.611888862137613,-0.610000594807638,-0.609812312776874
0.272,-0.870513163810411,-0.724602291557813,-0.682317052183124,-0.650621532865636,-0.637628917123267,-0.628124405958983,-0.620877459496124,-0.617302520152339,-0.610950356164845,-0.608856841062386,-0.606982967908043,-0.606796118511474
0.273,-0.865005936740332,-0.720596794828972,-0.678691579529442,-0.647263964337153,-0.634376997953751,-0.624948258383944,-0.617758236326437,-0.614211109890761,-0.607907932719028,-0.605830441964574,-0.603970861624527,-0.603785434806632
0.274,-0.859528560387574,-0.716605018408296,-0.675076388812431,-0.643914455611745,-0.631132312745304,-0.621778771027841,-0.614645252812429,-0.611125737122032,-0.60487119607087,-0.602809616447869,-0.600964228568402,-0.600780214373421
0.275,-0.854080685463467,-0.712626824218406,-0.671471381933169,-0.640572933035757,-0.627894796598667,-0.618615884955418,-0.611538454325116,-0.608046349266584,-0.601840097163042,-0.599794316582888,-0.597963021806259,-0.597780410377041
0.276,-0.848661967590274,-0.708662075819766,-0.667876461880843,-0.637239323726825,-0.624664385277019,-0.615459541821352,-0.608437786774006,-0.604972894259145,-0.598814587411395,-0.596784494900388,-0.594967194853371,-0.594785976430242
0.277,-0.84327206721163,-0.704710638383856,-0.664291532715631,-0.633913555562136,-0.621441015196043,-0.612309683861498,-0.605343196599178,-0.601905320541218,-0.595794618698087,-0.593780104384602,-0.591976701667205,-0.591796866586855
0.278,-0.837910649504898,-0.700772378666857,-0.660716499551888,-0.630595557166912,-0.61822462341417,-0.609166253884304,-0.602254630763513,-0.598843577053679,-0.592780143364837,-0.590781098466689,-0.588991496641055,-0.588813035335442
0.279,-0.832577384295397,-0.696847164983865,-0.657151268541677,-0.627285257903096,-0.61501514762301,-0.606029195262368,-0.599172036745051,-0.595787613229515,-0.589771114206281,-0.587787431018301,-0.586011534597781,-0.58583443759305
0.28,-0.827271945972475,-0.692934867183583,-0.653595746858584,-0.623982587858246,-0.611812526137935,-0.60289845192415,-0.596095362529487,-0.592737378986687,-0.586767484463461,-0.584799056345257,-0.58303677078365,-0.582861028699074
0.281,-0.82199401340735,-0.689035356623522,-0.650049842681843,-0.620687477834628,-0.608616697888844,-0.599773968345829,-0.593024556602797,-0.589692824721112,-0.583769207817414,-0.581815929181324,-0.580067160862296,-0.579892764409225
0.282,-0.816743269872697,-0.685148506145665,-0.646513465180751,-0.617399859338508,-0.605427602411088,-0.596655689543298,-0.589959567943991,-0.586653901299769,-0.580776238382874,-0.578838004682115,-0.57710266090877,-0.576929600889604
0.283,-0.811519402963939,-0.6812741900526,-0.642986524499383,-0.614119664569625,-0.602245179836547,-0.593543561064306,-0.586900346017989,-0.583620560053927,-0.577788530702082,-0.575865238419075,-0.574143227403695,-0.573971494710874
0.284,-0.806322104522178,-0.677412284084116,-0.639468931741567,-0.610846826410867,-0.599069370884877,-0.590437528980728,-0.583846840768629,-0.580592752772486,-0.574806039738703,-0.572897586373584,-0.571188817227529,-0.571018402842528
0.285,-0.801151070558751,-0.67356266539423,-0.63596059895615,-0.607581278418117,-0.595900116854896,-0.587337539880976,-0.580799002611783,-0.577570431695428,-0.571828720871845,-0.56993500493115,-0.56823938765491,-0.568070282647261
0.286,-0.79600600118136,-0.669725212528665,-0.632461439122533,-0.604322954810286,-0.592737359616136,-0.58424354086254,-0.577756782428597,-0.57455354950739,-0.568856529890176,-0.566977450875707,-0.565294896349106,-0.56512709187543
0.287,-0.790886600521728,-0.665899805402739,-0.628971366136456,-0.601071790459515,-0.589581041600522,-0.581155479524649,-0.574720131558849,-0.571542059331334,-0.565889422986145,-0.564024881383999,-0.562355301356557,-0.56218878865961
0.288,-0.785792576664768,-0.662086325279677,-0.625490294796053,-0.597827720881559,-0.586431105794216,-0.578073303961069,-0.571689001794411,-0.568535914722332,-0.562927356750297,-0.561077254020072,-0.559420561101504,-0.55925533150924
0.289,-0.780723641579202,-0.65828465474933,-0.622018140788156,-0.594590682226324,-0.583287495729582,-0.574996962753015,-0.568663345372831,-0.565535069661454,-0.559970288165684,-0.558134526729842,-0.556490634380711,-0.556326679305358
0.29,-0.775679511049613,-0.654494677707282,-0.618554820674835,-0.591360611268587,-0.580150155477307,-0.571926404962192,-0.565643114971015,-0.562539478549754,-0.557018174602368,-0.555196657835765,-0.553565480358273,-0.553402791295423
0.291,-0.770659904609888,-0.65071627933436,-0.615100251880197,-0.588137445398857,-0.577019029638638,-0.568861580123939,-0.562628263699021,-0.559549096202365,-0.554070973812014,-0.552263606031592,-0.550645058560509,-0.550483627088222
0.292,-0.765664545478019,-0.646949346076511,-0.611654352677402,-0.584921122614414,-0.573894063337769,-0.565802438240507,-0.559618745093952,-0.556563877842682,-0.551128643922579,-0.549335330377205,-0.547729328870941,-0.547569146648863
0.293,-0.76069316049223,-0.643193765625051,-0.608217042175923,-0.581711581510482,-0.570775202214344,-0.562748929774436,-0.556614513113955,-0.553583779096649,-0.548191143433078,-0.546411790293547,-0.544818251525352,-0.544659310293846
0.294,-0.755745480048404,-0.639449426897287,-0.604788240309023,-0.578508761271572,-0.567662392416093,-0.559701005642049,-0.553615522132314,-0.55060875598714,-0.545258431208441,-0.543492945557626,-0.541911787106929,-0.541754078686217
0.295,-0.750821238038765,-0.635716220017482,-0.601367867821461,-0.575312601662959,-0.564555580591591,-0.556658617207048,-0.550621726931647,-0.547638764928425,-0.542330466474459,-0.540578756297604,-0.539009896541478,-0.5388534128308
0.296,-0.745920171791799,-0.631994036298177,-0.597955846257402,-0.572123043022311,-0.561454713883136,-0.553621716274229,-0.547633082698195,-0.544673762720736,-0.5394072088128,-0.53766918298797,-0.536112541092725,-0.535957274069507
0.297,-0.741042022013384,-0.628282768221841,-0.59455209794855,-0.568940026251455,-0.55835973991975,-0.550590255083287,-0.544649545016199,-0.541713706544915,-0.536488618156118,-0.534764186444782,-0.533219682357684,-0.533065624076722
0.298,-0.736186532729083,-0.624582309422866,-0.591156546002484,-0.56576349280829,-0.555270606810292,-0.547564186302726,-0.541671069862383,-0.538758553957153,-0.533574654783232,-0.531863727820992,-0.530331282262107,-0.530178424854759
0.299,-0.731353451227603,-0.620892554669877,-0.587769114291195,-0.562593384698825,-0.552187263136692,-0.54454346302388,-0.538697613600513,-0.535808262883813,-0.530665279314389,-0.528967768601844,-0.527447303056003,-0.527295638729393
0.3,-0.726542528005361,-0.617213399848368,-0.584389727439819,-0.559429644469361,-0.549109657947285,-0.541528038755016,-0.535729132976048,-0.532862791616332,-0.527760452706597,-0.526076270600346,-0.524567707309227,-0.524417228345467
0.301,-0.721753516712156,-0.613544741943637,-0.581018310815572,-0.556272215198796,-0.546037740750268,-0.538517867415542,-0.532765585110884,-0.529922098806216,-0.524860136249038,-0.523189195952814,-0.52169245790714,-0.521543156662556
0.302,-0.716986174097903,-0.609886479024042,-0.57765479051687,-0.553121040491059,-0.542971461507253,-0.535512903330308,-0.529806927498171,-0.526986143460099,-0.521964291558546,-0.520306507114482,-0.51882151804634,-0.518673386950716
0.303,-0.712240259960419,-0.606238510224539,-0.574299093362631,-0.549976064467676,-0.539910770626936,-0.532513101223997,-0.526853117997223,-0.524054884934901,-0.519072880575168,-0.517428166855193,-0.515954851230461,-0.515807882786285
0.304,-0.707515537094228,-0.60260073573052,-0.570951146881769,-0.546837231760447,-0.536855618958857,-0.529518416215607,-0.523904114828505,-0.521128282933039,-0.516185865557783,-0.514554138255143,-0.513092421266028,-0.512946608047761
0.305,-0.702811771240357,-0.598973056761935,-0.567610879302858,-0.543704487504254,-0.533805957787271,-0.526528803813023,-0.520959876568695,-0.518206297497737,-0.513303209079799,-0.511684384700702,-0.510234192258392,-0.510089526911736
0.306,-0.698128731037124,-0.595355375557691,-0.564278219543976,-0.540577777329981,-0.530761738825115,-0.52354421990767,-0.518020362145836,-0.515288889008395,-0.51042487402491,-0.508818869880297,-0.507380128607713,-0.507236603848901
0.307,-0.693466187971855,-0.591747595360326,-0.560953097202717,-0.53745704735755,-0.527722914208064,-0.520564620769262,-0.515085530834552,-0.512376018176032,-0.507550823582927,-0.505957557780355,-0.504530195005019,-0.504387803620104
0.308,-0.688823916333552,-0.588149620400948,-0.557635442546371,-0.534342244189074,-0.524689436488701,-0.517589963040622,-0.512155342251347,-0.50946764603881,-0.504681021245663,-0.503100412681321,-0.501684356428316,-0.501543091272477
0.309,-0.68420169316646,-0.584561355884441,-0.554325186502271,-0.531233314902113,-0.521661258630756,-0.514620203732588,-0.509229756349975,-0.506563733957616,-0.501815430802895,-0.50024739915372,-0.49884257813876,-0.498702432135621
0.31,-0.679599298224527,-0.580982707974921,-0.551022260648296,-0.528130207043049,-0.518638334003456,-0.511655300219008,-0.50630873341688,-0.503664243611718,-0.498954016338374,-0.497398482054293,-0.496004825676891,-0.495865791817841
0.311,-0.675016513926725,-0.577413583781444,-0.547726597203537,-0.525032868620557,-0.515620616375959,-0.508695210231795,-0.50339223406671,-0.50076913699449,-0.49609674222591,-0.494553626522186,-0.493171064858923,-0.493033136202451
0.312,-0.670453125313234,-0.573853891343968,-0.544438129019113,-0.521941248099189,-0.512608059911865,-0.505739891856078,-0.500480219237902,-0.497878376409197,-0.493243573125504,-0.491712797975202,-0.490341261773088,-0.49020443144413
0.313,-0.665908920002443,-0.570303539619539,-0.541156789569142,-0.518855294393054,-0.509600619163832,-0.502789303525417,-0.497572650188326,-0.494991924464852,-0.490394473979549,-0.4888759621061,-0.487515382776036,-0.487379643965325
0.314,-0.661383688148772,-0.566762438468731,-0.537882512941856,-0.515774956859605,-0.50659824906826,-0.499843404017092,-0.494669488491009,-0.492109744072129,-0.487549410009079,-0.486043084878963,-0.484693394489291,-0.484558740452723
0.315,-0.656877222401279,-0.563230498642303,-0.534615233830863,-0.512700185293514,-0.503600904940066,-0.496902152447472,-0.491770696029914,-0.489231798439344,-0.484708346710089,-0.483214132525611,-0.481875263795763,-0.481741687853767
0.316,-0.652389317863049,-0.559707631768089,-0.531354887526556,-0.509630929920656,-0.500608542467541,-0.49396550826745,-0.488876234995784,-0.486358051068491,-0.481871249849891,-0.480389071542069,-0.479060957836303,-0.478928453373222
0.317,-0.647919772051338,-0.556193750338103,-0.528101409907651,-0.506567141392176,-0.49762111770728,-0.491033431257945,-0.485986067882057,-0.483488465751345,-0.479038085463542,-0.477567868685094,-0.47625044400632,-0.4761190044698
0.318,-0.643468384858461,-0.552688767695871,-0.524854737432874,-0.503508770778658,-0.494638587079195,-0.488105881525481,-0.483100157480835,-0.480623006565619,-0.476208819850318,-0.474750490968747,-0.47344368995244,-0.473313308852831
0.319,-0.639034958513405,-0.549192598023965,-0.521614807132769,-0.500455769564379,-0.491660907361606,-0.485182819497823,-0.480218466878914,-0.477761637871178,-0.473383419570234,-0.471936905661017,-0.470640663569217,-0.470511334478978
0.32,-0.634619297544148,-0.545705156331749,-0.518381556601651,-0.497408089641653,-0.488688035686403,-0.482264205919688,-0.477340959453879,-0.474904324306311,-0.47056185144063,-0.469127080280498,-0.467841332995898,-0.467713049549011
0.321,-0.630221208740676,-0.542226358443328,-0.515154923989677,-0.494365683305264,-0.485719929534281,-0.479350001848517,-0.474467598870251,-0.47205103078406,-0.467744082532795,-0.466320982593112,-0.465045666613226,-0.464918422504621
0.322,-0.625840501118677,-0.5387561209857,-0.511934847995045,-0.491328503246986,-0.482756546730055,-0.476440168650307,-0.471598349075697,-0.469201722488602,-0.464930080168647,-0.46351858060888,-0.462253633040294,-0.462127422025284
0.323,-0.621476985883895,-0.535294361377097,-0.508721267856324,-0.488296502550181,-0.479797845438034,-0.473534667995507,-0.468733174297289,-0.466356364871678,-0.462119811917456,-0.460719842578742,-0.459465201131449,-0.459340017025163
0.324,-0.61713047639714,-0.531840997815523,-0.505514123344895,-0.485269634684485,-0.476843784157475,-0.470633461854985,-0.465872039037825,-0.46351492364909,-0.459313245592624,-0.457924736991423,-0.456680339973233,-0.456556176650069
0.325,-0.612800788139932,-0.528395949267478,-0.502313354757519,-0.482247853500578,-0.473894321718102,-0.467736512496035,-0.463014908072204,-0.460677364797233,-0.456510349248501,-0.455133232570342,-0.453899018881375,-0.453775870274452
0.326,-0.608487738680758,-0.524959135456865,-0.499118902909016,-0.47923111322502,-0.470949417275686,-0.464843782478464,-0.460161746443844,-0.457843654549684,-0.453711091177256,-0.452345298270565,-0.451121207397819,-0.450999067498443
0.327,-0.604191147641947,-0.521530476854079,-0.49593070912506,-0.47621936845518,-0.468009030307702,-0.461955234650718,-0.457312519461167,-0.455013759393845,-0.450915439905783,-0.449560903275809,-0.448346875287805,-0.448225738144937
0.328,-0.599910836667137,-0.518109894665271,-0.492748715235091,-0.473212574154233,-0.465073120609037,-0.459070832146081,-0.454467192694125,-0.452187646067627,-0.448123364192665,-0.446780016995479,-0.445575992536981,-0.445455852256717
0.329,-0.595646629389322,-0.514697310821784,-0.489572863565326,-0.470210685646233,-0.462141648287776,-0.456190538378918,-0.451625731970778,-0.449365281556186,-0.44533483302517,-0.444002609061754,-0.44280852934856,-0.442689380093614
0.33,-0.591398351399471,-0.511292647969764,-0.486403096931889,-0.467213658611261,-0.459214573761036,-0.453314317040974,-0.448788103373921,-0.446546633088702,-0.44254981561629,-0.441228649326712,-0.440044456140522,-0.43992629212972
0.331,-0.587165830215701,-0.507895829459932,-0.483239358634042,-0.464221449080645,-0.456291857750873,-0.450442132097735,-0.445954273237767,-0.443731668135213,-0.439768281401834,-0.438458107859493,-0.437283743542848,-0.437166559050627
0.332,-0.582948895253001,-0.504506779337521,-0.480081592447517,-0.461234013432249,-0.453373461280235,-0.447573947784831,-0.443124208144661,-0.440920354403479,-0.436990200037544,-0.43569095494351,-0.434526362394795,-0.434410151750709
0.333,-0.578747377793488,-0.501125422332372,-0.476929742617951,-0.458251308385832,-0.450459345668991,-0.444709728604498,-0.44029787492186,-0.438112659835908,-0.434215541396268,-0.432927161073689,-0.431772283742214,-0.431657041330448
0.334,-0.574561110957181,-0.497751683849189,-0.473783753854429,-0.455273290998475,-0.44754947253,-0.441849439322084,-0.437475240638344,-0.435308552606509,-0.431444275565163,-0.430166696953752,-0.429021478834897,-0.428907199093786
0.335,-0.570389929673295,-0.494385489957943,-0.47064357132311,-0.452299918660081,-0.444643803765251,-0.438993044962611,-0.434656272601678,-0.432508001117902,-0.428676372842937,-0.427409533493542,-0.42627391912397,-0.426160596545525
0.336,-0.566233670652031,-0.491026767384436,-0.46750914064096,-0.449331149088928,-0.44174230156205,-0.436140510807383,-0.431840938354919,-0.429710973998355,-0.425911803737136,-0.424655641806378,-0.42352957625931,-0.423417205388755
0.337,-0.562092172356854,-0.487675443500997,-0.464380407869579,-0.446366940327295,-0.438844928389259,-0.433291802390642,-0.429029205673562,-0.426917440098879,-0.42315053896146,-0.42190499320645,-0.420788422087013,-0.420676997522319
0.338,-0.557965274977258,-0.48433144631734,-0.46125731950911,-0.443407250737156,-0.435951646993601,-0.430446885496269,-0.426221042562533,-0.424127368490349,-0.420392549433125,-0.419157559206249,-0.418050428646883,-0.417939945038317
0.339,-0.553852820401996,-0.480994704471552,-0.458139822492253,-0.440452038995919,-0.433062420396003,-0.427605726154537,-0.423416417253225,-0.421340728460672,-0.41763780627025,-0.416413311514032,-0.41531556816996,-0.415206020219638
0.34,-0.54975465219277,-0.477665147221226,-0.455027864178357,-0.437501264092248,-0.430177211888003,-0.424768290638901,-0.420615298200563,-0.418557489511992,-0.414886280789293,-0.413672222031322,-0.412583813076086,-0.41247519553753
0.341,-0.545670615558377,-0.474342704434726,-0.451921392347605,-0.434554885321924,-0.427295985028193,-0.421934545462843,-0.41781765408013,-0.415777621357935,-0.412137944502508,-0.410934262850442,-0.409855135971498,-0.409747443649199
0.342,-0.541600557329289,-0.471027306582596,-0.44882035519528,-0.431612862283779,-0.42441870363873,-0.419104457376748,-0.415023453785308,-0.413001093920888,-0.409392769115447,-0.408199406252081,-0.407129509646452,-0.407022737395444
0.343,-0.537544325932671,-0.467718884729081,-0.445724701326121,-0.428675154875684,-0.421545331801878,-0.416277993364834,-0.412232666424483,-0.41022787732932,-0.406650726524493,-0.405467624702896,-0.404406907072888,-0.404301049798322
